id,pvalue,log1P,log2fc,t.value,proteinID,geneName,DD1,DD2,DD3,DE1,DE2,DE3,DD1_impute,DD2_impute,DD3_impute,DE1_impute,DE2_impute,DE3_impute,Cys
574,0.0040594474716855854,2.3915330738926808,1.6442769510704984,5.927426121171019,P61759,Vbp1,NA,19.609063280974066,NA,21.281499942684288,20.70657695693977,21.57611708657322,19.332022893676935,19.609063280974066,19.69027695833478,21.281499942684288,20.70657695693977,21.57611708657322,3
578,0.0014408091792781623,2.8413935333248674,1.219186249197925,7.823775655046588,P61957,Sumo2;Sumo3,NA,22.159494436279523,21.84957308792205,22.99564088414613,23.139976577207683,23.405355480938542,21.874346670497008,22.159494436279523,21.84957308792205,22.99564088414613,23.139976577207683,23.405355480938542,1
580,0.7128859291178588,0.14697995727014582,-0.07211060532310398,-0.3951689725300292,P61965,Wdr5,19.472369566508075,19.49005173424659,19.175627515187582,19.190075433838434,19.607474807218697,19.124166758915802,19.472369566508075,19.49005173424659,19.175627515187582,19.190075433838434,19.607474807218697,19.124166758915802,10
583,0.021788636585088877,1.6617699447008762,0.5751617921527981,3.6491070502981833,P61979,Hnrnpk,22.491231684747028,22.907657205207155,22.927089268187913,23.21469026836503,23.42687998542626,23.4098932808092,22.491231684747028,22.907657205207155,22.927089268187913,23.21469026836503,23.42687998542626,23.4098932808092,5
584,0.4973070336714377,0.3033753982721169,0.10164295921384081,0.7456584366337308,P61982,Ywhag,22.626827489484807,22.777560339988746,23.046352016574026,22.879328222445086,23.035267618359246,22.841072882884777,22.626827489484807,22.777560339988746,23.046352016574026,22.879328222445086,23.035267618359246,22.841072882884777,3
585,0.6262281879124025,0.20326738772630218,-0.10729150191651371,-0.5267465335904202,P62082,Rps7,20.89969619489286,20.823687546281686,21.22039958476726,20.84222449008816,21.171577534059246,20.608106796044865,20.89969619489286,20.823687546281686,21.22039958476726,20.84222449008816,21.171577534059246,20.608106796044865,0
586,0.20727939973913023,0.6834438576947562,-0.0716308377939292,-1.5029373014766823,P62137,Ppp1ca,21.81350721595038,21.90646493308618,21.825707257523845,21.794555478519264,21.831594868289024,21.704636546370335,21.81350721595038,21.90646493308618,21.825707257523845,21.794555478519264,21.831594868289024,21.704636546370335,13
587,0.5233872714121175,0.28117684345138844,-0.1949940008993174,-0.6984219779806686,P62192,Psmc1,22.317441321103683,22.92168842118117,23.19132312976713,22.731609065784905,22.709987435794915,22.40387436777421,22.317441321103683,22.92168842118117,23.19132312976713,22.731609065784905,22.709987435794915,22.40387436777421,3
588,0.015694779850873423,1.804244771727011,0.3629891759825341,4.032983236733341,P62196,Psmc5,19.914954412498282,19.775970292357442,19.991062294715846,20.136835951558684,20.356813011472276,20.277305564488216,19.914954412498282,19.775970292357442,19.991062294715846,20.136835951558684,20.356813011472276,20.277305564488216,3
589,0.7660751039877467,0.11572865119175572,-0.04405424295034166,-0.31845366729111446,P62242,Rps8,23.351242285850056,23.104632023779082,23.409634362100523,23.430840452493264,23.222995315657613,23.07951017472776,23.351242285850056,23.104632023779082,23.409634362100523,23.430840452493264,23.222995315657613,23.07951017472776,5
590,0.164494144049549,0.7838495582139181,-0.43392293366367696,-1.699277577636717,P62245,Rps15a,22.51905357981404,23.01925204118003,23.298380342451303,22.420083578281986,22.740241924227377,22.37459165994498,22.51905357981404,23.01925204118003,23.298380342451303,22.420083578281986,22.740241924227377,22.37459165994498,2
592,0.29368320177854507,0.5321208937343388,-0.19912464297728505,-1.2077063588578065,P62259,Ywhae,21.669558113510153,21.891969070503368,22.0448356615384,21.515376452103837,21.914407031707505,21.579205432808724,21.669558113510153,21.891969070503368,22.0448356615384,21.515376452103837,21.914407031707505,21.579205432808724,3
593,0.0016983427123965068,2.769974667988129,0.39980773509377343,7.491252430798941,P62264,Rps14,21.77104449081793,21.67413535992183,21.858251207939364,22.158539427302454,22.17301218601074,22.17130265064725,21.77104449081793,21.67413535992183,21.858251207939364,22.158539427302454,22.17301218601074,22.17130265064725,3
594,0.285213233039898,0.5448303283893102,-0.08708990142219974,-1.2326151912751844,P62267,Rps23,22.531124411870543,22.710492006943152,22.735477521026063,22.564813763492733,22.625624129325328,NA,22.531124411870543,22.710492006943152,22.735477521026063,22.564813763492733,22.625624129325328,22.52538634275509,3
595,0.08827164685261303,1.0541787708599197,-0.771062816675137,-2.2435720092923974,P62270,Rps18,21.448541831876323,21.997106415741648,22.32822129684419,21.342615108497352,21.419775057403832,20.698290928535567,21.448541831876323,21.997106415741648,22.32822129684419,21.342615108497352,21.419775057403832,20.698290928535567,0
596,0.02477474029752922,1.6059908893327433,0.49208936979991336,3.5054011449573625,P62274,Rps29,19.8935029972715,19.888844304396404,20.048465587612437,20.26510679811239,20.691406165812253,20.35056803475544,19.8935029972715,19.888844304396404,20.048465587612437,20.26510679811239,20.691406165812253,20.35056803475544,4
597,0.5812212766437456,0.23565849595722207,0.047095734182672544,0.5993714634341577,P62281,Rps11,21.305578626942108,21.08485509031504,21.304576368671924,21.326631368841753,21.28008428655962,21.22958163307571,21.305578626942108,21.08485509031504,21.304576368671924,21.326631368841753,21.28008428655962,21.22958163307571,3
598,0.008060338311802398,2.093646729427482,-1.3865400944493302,-4.897175395294062,P62301,Rps13,21.672625610298137,22.384058578542625,22.43524804321852,20.853157235808865,20.97295174834358,20.50620296455885,21.672625610298137,22.384058578542625,22.43524804321852,20.853157235808865,20.97295174834358,20.50620296455885,0
599,0.24211142076359315,0.615984723744467,-0.31685751249634464,-1.3715346058832099,P62305,Snrpe,NA,21.312353419799308,21.813859460309196,21.312741174040973,21.392730384100354,20.84957308792205,21.379404303443902,21.312353419799308,21.813859460309196,21.312741174040973,21.392730384100354,20.84957308792205,1
600,0.04903983176321584,1.309451028384265,0.7191763873661294,2.795424247015136,P62307,Snrpf,NA,18.56521366864856,NA,19.04158429449116,18.936436656122456,19.693534600061117,18.308279443735326,18.56521366864856,18.640533276192457,19.04158429449116,18.936436656122456,19.693534600061117,1
601,5.295709151397728e-6,5.276075875043366,8.09354815169877,32.57435748636106,P62309,Snrpg,NA,NA,NA,21.326192459486105,22.059168835055814,21.525878242304582,13.467629195499281,13.774599296779858,13.388366589471051,21.326192459486105,22.059168835055814,21.525878242304582,1
602,0.7275909557834426,0.1381127080111877,0.06546759232128352,0.3737003576924139,P62313,Lsm6,18.527263176163096,18.550220706910704,18.960533701106087,18.683700565823642,18.94809341479186,18.602626380528243,18.527263176163096,18.550220706910704,18.960533701106087,18.683700565823642,18.94809341479186,18.602626380528243,1
603,0.01693747022370657,1.771151455276208,-1.4861116844849,-3.9415675634633214,P62315,Snrpd1,22.338486134746685,23.21873054229701,23.404446205683463,21.628986563241625,21.73706740430309,21.137273861727742,22.338486134746685,23.21873054229701,23.404446205683463,21.628986563241625,21.73706740430309,21.137273861727742,0
604,0.5336758748376573,0.27272242931501145,-0.048169341659441756,-0.6802594728982033,P62317,Snrpd2,NA,NA,21.027560482248777,20.909178214009593,21.09242423481733,20.886583725761245,20.95684241563204,21.048291301685676,21.027560482248777,20.909178214009593,21.09242423481733,20.886583725761245,2
606,0.12273558523523477,0.9110295022225167,0.36283566906473297,1.9515716787564872,P62334,Psmc6,19.91475008129678,20.277305564488216,20.457436992764357,20.60630037867884,20.729411636389717,20.402287630674994,19.91475008129678,20.277305564488216,20.457436992764357,20.60630037867884,20.729411636389717,20.402287630674994,5
609,0.06262568238881695,1.2032475288918338,-0.37755897049591525,-2.56018690212593,P62631,Eef1a2,19.798690117764675,19.4517946734271,19.70569987713014,19.150411720526048,19.483020602469686,19.190075433838434,19.798690117764675,19.4517946734271,19.70569987713014,19.150411720526048,19.483020602469686,19.190075433838434,6
610,0.05927868525422138,1.2271014371672015,-0.5342564988519563,-2.6122662197143574,P62702,Rps4x,23.331423242896605,23.593204171660133,24.00735788495816,23.164904472175557,23.16608521805656,22.99822611272692,23.331423242896605,23.593204171660133,24.00735788495816,23.164904472175557,23.16608521805656,22.99822611272692,4
611,0.5341167655429667,0.27236378962397295,-0.07237813688492878,-0.6794867941449391,P63330,Ppp2ca;Ppp2cb,20.9867642235663,20.944351754022463,NA,20.873275878005142,20.67736522733456,21.020931122151907,20.9867642235663,20.944351754022463,20.857590660557634,20.873275878005142,20.67736522733456,21.020931122151907,10
613,0.005853257295219605,2.2326023849174095,-0.623013018041938,-5.358229793279341,P62743,Ap2s1,18.111971076152823,18.352509025461256,18.478840703565485,17.7661018134517,17.694589139579843,NA,18.111971076152823,18.352509025461256,18.478840703565485,17.7661018134517,17.694589139579843,17.61359079802221,3
614,1.0355949184089725e-7,6.984810089284246,7.078521910003547,87.22585263340234,P62748,Hpcal1;Hpca,NA,NA,NA,20.8114311417629,20.58829373934542,20.79265051119906,13.627479099397,13.727739708371303,13.601590854528432,20.8114311417629,20.58829373934542,20.79265051119906,2
615,0.8939671463431886,0.048678441409944394,-0.03533963664890649,-0.14197014320485946,P62751,Rpl23a,19.161353349598556,19.153581718114726,19.701103365591585,18.963246065774936,19.49812072710445,19.448652730478756,19.161353349598556,19.153581718114726,19.701103365591585,18.963246065774936,19.49812072710445,19.448652730478756,0
616,0.5937094355743346,0.2264260489595662,-0.10256598414930096,-0.5788701844135237,P62754,Rps6,20.518741508204855,20.52477890036127,20.685001957251053,20.80609014792434,20.356168231555,20.258566033889934,20.518741508204855,20.52477890036127,20.685001957251053,20.80609014792434,20.356168231555,20.258566033889934,3
617,0.0014752835744177815,2.8311244929279358,1.1998890341485016,7.775164478441995,P62774,Mtpn,20.85923751049581,20.937399684186484,20.569688757408205,21.8297382172214,21.945745299884916,22.19050953742968,20.85923751049581,20.937399684186484,20.569688757408205,21.8297382172214,21.945745299884916,22.19050953742968,3
618,0.02858140719006719,1.5439163927656057,-1.2229066200957313,-3.3495270104236274,P62806,Hist1h4a,19.636670638564457,20.293561455246138,20.814485460228283,19.22583347081789,19.071326181673136,NA,19.636670638564457,20.293561455246138,20.814485460228283,19.22583347081789,19.071326181673136,18.778838041260663,0
619,0.1318482679337059,0.8799255710793047,0.14459269812996922,1.8893578181645874,P62814,Atp6v1b2,20.255572650718605,20.265564687520627,20.435934719936444,20.375281297417672,20.46980872729845,20.545760127849466,20.255572650718605,20.265564687520627,20.435934719936444,20.375281297417672,20.46980872729845,20.545760127849466,6
621,0.17965512760008728,0.7455603829311168,0.3438119191368756,1.624207695456354,P62827,Ran,23.36439438754135,23.703770956765357,24.061510953301134,24.10709317041405,24.13076975313712,23.923249131467298,23.36439438754135,23.703770956765357,24.061510953301134,24.10709317041405,24.13076975313712,23.923249131467298,3
622,0.258037420188118,0.5883173087546794,0.24038642897036056,1.317598180999754,P62830,Rpl23,20.10008224552167,20.461039729200436,20.687396188546458,20.686627047434854,20.748454943339095,20.534595459405693,20.10008224552167,20.461039729200436,20.687396188546458,20.686627047434854,20.748454943339095,20.534595459405693,2
623,0.6242511632902726,0.20464063966932503,0.06094990345975404,0.5298667451650284,Q99JI6,Rap1b;Rap1a,NA,21.01964230499979,21.11572188829541,21.226938957277657,21.16084884838291,20.884200336406142,20.95377423839225,21.01964230499979,21.11572188829541,21.226938957277657,21.16084884838291,20.884200336406142,4
624,0.8887488408133564,0.05122095270796196,-0.03267376561326074,-0.14902032176052304,P62849,Rps24,18.26819473508771,18.240045945919135,18.429308657933266,18.009522484463485,18.69605061297788,18.133954944658964,18.26819473508771,18.240045945919135,18.429308657933266,18.009522484463485,18.69605061297788,18.133954944658964,0
625,0.007019538152935012,2.153691461122348,0.6096870415137658,5.092431744422511,P62852,Rps25,19.480695549523443,19.25019199597422,19.101929519394368,19.91546511392647,NA,NA,19.480695549523443,19.25019199597422,19.101929519394368,19.91546511392647,19.79589682507142,19.95051625043543,1
626,0.001049506420125721,2.9790149003720567,1.5310539368479539,8.502268381587912,P62858,Rps28,20.504361246582604,20.226703818324992,20.480695549523443,21.621806853461017,22.09725544635405,22.08586012515984,20.504361246582604,20.226703818324992,20.480695549523443,21.621806853461017,22.09725544635405,22.08586012515984,1
627,4.185256956578876e-5,4.378277873059369,7.235127642780094,19.37262179151568,P62869,Tceb2,NA,NA,NA,20.616207800215363,21.303238940286857,20.17279860483962,13.348196633743372,13.809610645238612,13.229055138019577,20.616207800215363,21.303238940286857,20.17279860483962,1
628,1.5674806541605986e-5,4.804797810524772,1.4757295856177777,24.80645197321928,P62874,Gnb1;Gnb2,NA,19.101390975471258,18.918496415610452,20.526499239136566,20.44090971040453,20.46163931154926,18.981972113155315,19.101390975471258,18.918496415610452,20.526499239136566,20.44090971040453,20.46163931154926,14
630,0.04934704322669092,1.3067388642466693,-0.47604618162541,-2.78930522847603,P62897,Cycs,21.057880699652877,20.69038340092682,21.058211100442342,20.233039156814076,20.63493509733081,20.510362402000926,21.057880699652877,20.69038340092682,21.058211100442342,20.233039156814076,20.63493509733081,20.510362402000926,2
632,0.0036875582566884982,2.433261109899612,-0.7172372660105495,-6.084843676698963,P62908,Rps3,23.48320762605856,23.757761105560775,23.761925316743394,23.01169748867058,23.03528440120108,22.804200360459426,23.48320762605856,23.757761105560775,23.761925316743394,23.01169748867058,23.03528440120108,22.804200360459426,3
633,0.6497166870346431,0.18727597886492442,-0.011959069291190616,-0.49011938713956765,P62915,Gtf2b,18.53844661977744,18.593464072759687,18.609496197718766,NA,18.590981702137615,18.56160120321794,18.53844661977744,18.593464072759687,18.609496197718766,18.552946777026772,18.590981702137615,18.56160120321794,9
634,0.3900502059299193,0.4088794884735414,0.08976007804218256,0.9630697326751759,P62918,Rpl8,21.366023329556576,21.448743459358695,21.621851558387686,21.676934995905345,21.52931425474362,21.499649330780535,21.366023329556576,21.448743459358695,21.621851558387686,21.676934995905345,21.52931425474362,21.499649330780535,4
635,0.07842961553168082,1.1055199139313698,-0.31803588552228135,-2.351000159650621,P62960,Ybx1,20.24667102240184,19.84331383187375,19.94520947999356,19.575941728366193,19.775086174742864,19.73005877459326,20.24667102240184,19.84331383187375,19.94520947999356,19.575941728366193,19.775086174742864,19.73005877459326,0
636,0.00484670067631576,2.3145538007101694,0.5750291641963869,5.64587849359208,P62962,Pfn1,23.02111756613196,22.891691010643548,23.226983041565024,23.668606296439116,23.627673697201374,23.568599117289203,23.02111756613196,22.891691010643548,23.226983041565024,23.668606296439116,23.627673697201374,23.568599117289203,3
637,0.022571545213173897,1.6464387087740857,0.6195827682789918,3.6092551147787697,P62965,Crabp1,18.137961737835777,18.337168898220042,18.60548675235355,18.863811200329607,19.190340734887368,18.885213758029366,18.137961737835777,18.337168898220042,18.60548675235355,18.863811200329607,19.190340734887368,18.885213758029366,3
638,0.08946181661734952,1.0483622872623963,-0.26938102249799556,-2.2314996652575556,P63001,Rac1;Rac2,NA,22.605260663584552,22.300672065165486,22.3039078094597,22.040962562756768,22.121487987225247,22.36856869818567,22.605260663584552,22.300672065165486,22.3039078094597,22.040962562756768,22.121487987225247,7
639,0.3590940593882229,0.4447917794917339,0.05285286509728593,1.0351018864450754,P63005,Pafah1b1,19.039176100715007,19.149791766478913,19.200649605276382,19.15783046351538,19.17191953806668,19.2184260661801,19.039176100715007,19.149791766478913,19.200649605276382,19.15783046351538,19.17191953806668,19.2184260661801,10
640,0.9681914263904496,0.014038767478855498,-0.0067091308662590166,-0.04242733491141736,P63017,Hspa8,25.434440143898314,25.66310483689329,25.876263063197804,25.568917980157316,25.837689522321273,25.547073148912038,25.434440143898314,25.66310483689329,25.876263063197804,25.568917980157316,25.837689522321273,25.547073148912038,4
641,0.023706573589520205,1.6251312118884298,0.6433860089622314,3.5543158345086856,P63028,Tpt1,21.60041385234525,21.675514321205718,21.670249949898484,22.326905619396875,22.58396327953085,21.965467251408427,21.60041385234525,21.675514321205718,21.670249949898484,22.326905619396875,22.58396327953085,21.965467251408427,2
643,0.4128863634505468,0.3841694604916754,-0.08415432599332107,-0.9130164630814804,P63037,Dnaja1,20.471794269919712,20.5291712508241,20.70876732647369,20.580862116291314,20.49667826585601,20.37972948709022,20.471794269919712,20.5291712508241,20.70876732647369,20.580862116291314,20.49667826585601,20.37972948709022,13
644,0.17359374098461514,0.7604659375975873,0.24957463880638642,1.6533955599294512,P63038,Hspd1,22.553444618271563,22.68470239876911,23.038687281936802,22.96250490996734,23.092908084652798,22.970145220776498,22.553444618271563,22.68470239876911,23.038687281936802,22.96250490996734,23.092908084652798,22.970145220776498,3
645,8.072194712195747e-4,3.093008370877652,0.638440339467806,9.104443688474342,P63073,Eif4e,21.35584573350048,21.459789798397704,21.362549594194636,21.92868028999935,22.023336094308878,22.141489760188016,21.35584573350048,21.459789798397704,21.362549594194636,21.92868028999935,22.023336094308878,22.141489760188016,4
646,0.00870122752803725,2.0604194748472473,-0.08778934393291848,-4.791623814150646,P63085,Mapk1,21.939409909002638,21.96331663218845,21.914005487091227,21.83907458353684,21.87417690543584,21.840112507510888,21.939409909002638,21.96331663218845,21.914005487091227,21.83907458353684,21.87417690543584,21.840112507510888,7
647,0.1026603453660493,0.9885972790357358,0.24307603405527445,2.1085312541791503,P63094,Gnas,18.773654362961867,19.006101407042795,18.959345436145348,19.209053492387795,18.97913487644422,19.280140939483815,18.773654362961867,19.006101407042795,18.959345436145348,19.209053492387795,18.97913487644422,19.280140939483815,8
648,0.3040398913826599,0.5170694312899887,-0.19129836817054624,-1.1781526016301882,P63101,Ywhaz,23.82968015835716,24.21526814356052,24.175237650291038,23.761418129168863,24.094825758780768,23.790046959747446,23.82968015835716,24.21526814356052,24.175237650291038,23.761418129168863,24.094825758780768,23.790046959747446,3
649,0.0013262620984639407,2.8773706413396787,0.6387801230073258,7.996246405785216,P63158,Hmgb1,21.79966264923946,21.579849924684925,21.645308368101954,22.285710378858727,22.251446581349914,22.404004350839674,21.79966264923946,21.579849924684925,21.645308368101954,22.285710378858727,22.251446581349914,22.404004350839674,3
651,0.6286148839216278,0.20161534026322683,-0.11079101349526965,-0.5229877300639605,P63168,Dynll1,20.163123859680216,20.704045468238146,20.602408905205735,20.64200584623109,20.23619642381715,NA,20.163123859680216,20.704045468238146,20.602408905205735,20.64200584623109,20.23619642381715,20.259002922590042,3
652,0.004583361539327157,2.338815883898156,0.46401635711788813,5.733401568716926,P63242,Eif5a,21.69298150916443,21.717328343751184,21.770641311920052,22.047534000910982,22.211396408765058,22.31406982651329,21.69298150916443,21.717328343751184,21.770641311920052,22.047534000910982,22.211396408765058,22.31406982651329,4
654,0.40453455753493067,0.3930443726779841,0.07150858105691071,0.9310447123031561,P63280,Ube2i,19.723874218863898,19.610812188213245,19.67858638545854,19.714933022362338,19.874266977236385,19.638598536107693,19.723874218863898,19.610812188213245,19.67858638545854,19.714933022362338,19.874266977236385,19.638598536107693,4
655,0.012045657578441653,1.9191694866665978,0.14843769054894196,4.361744933113412,P63323,Rps12,23.44745760110936,23.42879769811178,23.506880900011613,23.657200674462498,23.595823837318182,23.575424759098897,23.44745760110936,23.42879769811178,23.506880900011613,23.657200674462498,23.595823837318182,23.575424759098897,6
656,0.2435672766749695,0.6133810596931476,-0.23338742024126446,-1.3664615423316069,P63325,Rps10,NA,20.7070827220776,20.59459432582215,20.142580762809686,20.666830778147013,20.27184597409043,20.479742727871173,20.7070827220776,20.59459432582215,20.142580762809686,20.666830778147013,20.27184597409043,0
657,0.07767921233897296,1.109695186789186,-0.49510384103692573,-2.35980768646756,P67778,Phb,20.393097128797052,21.03590522913891,20.96381050046167,20.22846642702425,20.402183521344917,20.27685138691768,20.393097128797052,21.03590522913891,20.96381050046167,20.22846642702425,20.402183521344917,20.27685138691768,1
659,0.11846472679428263,0.926410942810057,0.35132080414070543,1.9824819494937485,P67984,Rpl22,NA,21.27560166085223,21.86876228049449,21.87537740065043,21.855478364044174,21.99306829586304,21.5255977067888,21.27560166085223,21.86876228049449,21.87537740065043,21.855478364044174,21.99306829586304,1
660,0.02422462047438857,1.6157430182883399,0.6522665721169467,3.5302723188028953,P68037,Ube2l3,20.29468356391349,20.137586573345068,20.321685922990504,20.716909868029358,21.254592696003268,20.73925321256728,20.29468356391349,20.137586573345068,20.321685922990504,20.716909868029358,21.254592696003268,20.73925321256728,3
661,0.28117451185613695,0.5510240501597914,0.10490546384272292,1.2447404657663137,P68040,Gnb2l1,22.52310437973914,22.55702610589748,22.778122059009455,22.75692681902385,22.671503058361715,22.74453905878869,22.52310437973914,22.55702610589748,22.778122059009455,22.75692681902385,22.671503058361715,22.74453905878869,8
662,0.449398360793663,0.3473685160280719,0.12718526927318408,0.8375719214438501,P68134,Acta1;Actc1;Acta2;Actg2,24.59542549927064,24.236444619369063,24.54933721512857,24.385678644629042,24.66730735123652,24.709777145722263,24.59542549927064,24.236444619369063,24.54933721512857,24.385678644629042,24.66730735123652,24.709777145722263,6
664,0.08978952521213374,1.0467743248907038,-0.15956818125194516,-2.2282071391283913,P68254,Ywhaq,NA,21.552389545265697,21.406290137994556,21.26527852367145,21.406809130388414,21.228172808413106,21.420285322968546,21.552389545265697,21.406290137994556,21.26527852367145,21.406809130388414,21.228172808413106,5
665,0.183182639401027,0.7371156877074565,0.15777895618227689,1.607689366675807,P68369,Tuba1a;Tuba3a,25.599006588462874,25.826143842499455,25.68832502063145,26.003824464037137,25.819288785683366,25.763699070420103,25.599006588462874,25.826143842499455,25.68832502063145,26.003824464037137,25.819288785683366,25.763699070420103,12
666,0.013701457743045296,1.8632332243705156,0.5384300728437559,4.199487521833066,P68372,Tubb4b;Tubb4a,23.30298803437664,23.112384779527957,23.251186503524334,23.625891629449562,23.989192127802305,23.666765778708335,23.30298803437664,23.112384779527957,23.251186503524334,23.625891629449562,23.989192127802305,23.666765778708335,8
667,0.7429845900608132,0.12902019367005393,0.05132046794684797,0.3514469185016819,P68510,Ywhah,20.93869229307017,21.269507963077483,21.2101481197826,20.986069785506736,21.331013133913633,21.25522686035042,20.93869229307017,21.269507963077483,21.2101481197826,20.986069785506736,21.331013133913633,21.25522686035042,3
668,0.09109387371947214,1.0405108293858603,0.522478829657377,2.2152341338854775,P69566,Ranbp9,NA,17.626635910422017,NA,18.510169205476917,17.99136683306241,17.779308973959896,17.391085790565317,17.626635910422017,17.69568682253976,18.510169205476917,17.99136683306241,17.779308973959896,16
669,0.368379112284612,0.43370500300480347,-0.25599024283762617,-1.0129453538287825,P70122,Sbds,21.44009863797789,21.433236998785315,21.55487359757171,21.458438655681,21.480794144776574,20.72100570536446,21.44009863797789,21.433236998785315,21.55487359757171,21.458438655681,21.480794144776574,20.72100570536446,5
670,0.1663263527650695,0.7790389356647728,-0.2122799930987469,-1.6898284463613973,P70168,Kpnb1,22.716156305703063,23.056442575083828,22.87355750953166,22.813976855986287,22.545288797504234,22.650050757531798,22.716156305703063,23.056442575083828,22.87355750953166,22.813976855986287,22.545288797504234,22.650050757531798,22
672,0.4900404746580842,0.30976804814552117,0.08697087387556834,0.7591475694280996,P70195,Psmb7,19.94148897891724,19.990785385877974,20.184468598024253,20.158077099132854,20.25845101854002,19.96112746677329,19.94148897891724,19.990785385877974,20.184468598024253,20.158077099132854,20.25845101854002,19.96112746677329,6
674,2.159808398722255e-4,3.6655847743437318,1.2451981899725304,12.78067950773491,P70296,Pebp1,23.587950526535217,23.53824767374576,23.417124202801443,24.60484230593399,24.889808062686804,24.784266604379216,23.587950526535217,23.53824767374576,23.417124202801443,24.60484230593399,24.889808062686804,24.784266604379216,3
680,0.02033094271012301,1.6918424834223444,0.4831547142049111,3.728074314999303,P70349,Hint1,22.85815633561063,22.69812132940049,22.85646656343639,23.06024140334694,23.457887827141317,23.344079140573978,22.85815633561063,22.69812132940049,22.85646656343639,23.06024140334694,23.457887827141317,23.344079140573978,2
682,0.006355773341260545,2.1968315989402742,0.5374704863876794,5.236418257809386,P70372,Elavl1,21.62943133157788,21.859502938324567,21.726005231128596,22.20131989137255,22.194272319655372,22.431758749166157,21.62943133157788,21.859502938324567,21.726005231128596,22.20131989137255,22.194272319655372,22.431758749166157,3
683,0.04237030240520005,1.372938436342626,-0.2605659692575131,-2.94044609914807,P70398,Usp9x,22.807584476063877,22.739562257754912,22.702904847511274,22.62241025311979,22.336498932432683,22.50944448800506,22.807584476063877,22.739562257754912,22.702904847511274,22.62241025311979,22.336498932432683,22.50944448800506,62
685,0.2540265592888985,0.5951208741296536,-0.24642286048588247,-1.3308681883342022,P70404,Idh3g,NA,18.893384491025262,19.298693572975353,19.06731355688011,18.63058708795037,18.70451835011568,18.94960951240319,18.893384491025262,19.298693572975353,19.06731355688011,18.63058708795037,18.70451835011568,7
686,9.857016675567971e-5,4.006254508728988,2.484219121746385,15.600936668949165,P70460,Vasp,18.060812014662464,18.077598096956596,18.535070295680555,20.722590763827707,20.761012250690765,20.642534758020304,18.060812014662464,18.077598096956596,18.535070295680555,20.722590763827707,20.761012250690765,20.642534758020304,3
687,0.21862598421886428,0.6602982223852643,-0.27907926623494106,-1.4578442456995593,P70670,Naca,21.145133599913343,20.75336040553173,20.573022114996114,20.401871148269997,20.71145860866422,20.52094856480214,21.145133599913343,20.75336040553173,20.573022114996114,20.401871148269997,20.71145860866422,20.52094856480214,16
688,0.05012623095804274,1.299934949200265,0.3379852276308668,2.773981410178504,P70677,Casp3,20.460039871207066,20.444048316243805,20.214304889600516,20.541607126499507,20.730821692884813,20.85991994055967,20.460039871207066,20.444048316243805,20.214304889600516,20.541607126499507,20.730821692884813,20.85991994055967,8
690,0.12360463083765019,0.9079652581342267,0.20903150214347122,1.9454255743513684,P70698,Ctps1,18.238693950984565,18.478366743463468,18.586737186933767,18.652039672930336,18.58593078200158,18.692921932880296,18.238693950984565,18.478366743463468,18.586737186933767,18.652039672930336,18.58593078200158,18.692921932880296,12
691,0.014141244546791977,1.8495123673411493,-0.5715882029972654,-4.160343416530114,P70699,Gaa,19.74691446026197,19.526289085517355,19.600686067517767,19.133403139320095,19.210814008313886,18.814907856671322,19.74691446026197,19.526289085517355,19.600686067517767,19.133403139320095,19.210814008313886,18.814907856671322,13
693,0.36023639584169936,0.4434124111314329,-0.12823980113954292,-1.0323489242137283,P80313,Cct7,22.38271372787569,22.75745593474189,22.656829838149264,22.561787634056333,22.474866470721242,22.375625992570644,22.38271372787569,22.75745593474189,22.656829838149264,22.561787634056333,22.474866470721242,22.375625992570644,9
694,0.14993979507281172,0.8240830870527174,0.2575661900313406,1.7785365892299239,P80314,Cct2,22.025905995916762,22.28945833616658,22.52214663745224,22.573738706444598,22.53397793851216,22.502492894672848,22.025905995916762,22.28945833616658,22.52214663745224,22.573738706444598,22.53397793851216,22.502492894672848,6
695,0.43197683450451707,0.36453954234391583,-0.1300681227483409,-0.872919323946597,P80315,Cct4,22.878467827617417,23.356624980428762,23.24580103802953,23.090907120336347,23.034579353693186,22.965203003801154,22.878467827617417,23.356624980428762,23.24580103802953,23.090907120336347,23.034579353693186,22.965203003801154,9
696,0.2281344448250704,0.6418091379232816,-0.19447740570506866,-1.4218357301814804,P80316,Cct5,22.80380634296663,23.14030430815674,23.12988984065039,22.863648643780667,22.95011372942396,22.676805901453925,22.80380634296663,23.14030430815674,23.12988984065039,22.863648643780667,22.95011372942396,22.676805901453925,8
697,0.39316305288684583,0.40542730132131516,0.1139206461462301,0.9561028767013465,P80317,Cct6a,21.730199779015646,21.988984181751416,22.086151778377243,22.139149115511124,22.055433379234135,21.952515182837733,21.730199779015646,21.988984181751416,22.086151778377243,22.139149115511124,22.055433379234135,21.952515182837733,8
698,0.3226322835504376,0.49129217796901037,-0.1641340727826801,-1.1273743306075654,P80318,Cct3,23.26284383647079,23.626671554964652,23.616387306877396,23.42085459195005,23.42085459195005,23.1717912960647,23.26284383647079,23.626671554964652,23.616387306877396,23.42085459195005,23.42085459195005,23.1717912960647,10
