id,pvalue,log1P,log2fc,t.value,proteinID,geneName,LFQ.intensity.B1,LFQ.intensity.B2,LFQ.intensity.B3,LFQ.intensity.D1,LFQ.intensity.D2,LFQ.intensity.D3,impute_LFQ.intensity.B1,impute_LFQ.intensity.B2,impute_LFQ.intensity.B3,impute_LFQ.intensity.D1,impute_LFQ.intensity.D2,impute_LFQ.intensity.D3,p.adjust,Cys
548,0.43100923731563695,0.36551342201509385,-0.1960628787589762,-0.8749162027523049,P57784,Snrpa1,20.226468641041745,20.28511770504622,19.621332896052035,19.715100656747143,19.96296376559971,19.86666618351622,20.226468641041745,20.28511770504622,19.621332896052035,19.715100656747143,19.96296376559971,19.86666618351622,0.5487312321685398,2
549,0.533514573003423,0.2728537132806879,-0.09126566904679834,-0.680542274579125,P57787,Slc16a3,20.113370824483116,20.13157063534604,NA,20.017944736921113,20.265679137168927,19.80192934306959,20.113370824483116,20.13157063534604,20.114408764470873,20.017944736921113,20.265679137168927,19.80192934306959,0.6405534872207465,11
552,0.5320075846864842,0.274082176043286,-0.05110484885888056,-0.6831873475515621,P58252,Eef2,24.92926743990278,24.98089438739154,24.759082767013386,24.77379318220142,24.85837453264038,24.883762332889265,24.92926743990278,24.98089438739154,24.759082767013386,24.77379318220142,24.85837453264038,24.883762332889265,0.6405534872207465,17
553,0.6964972814479993,0.15708057436483727,0.08936337017480511,0.4193571728145067,P58389,Ppp2r4,20.446877329066062,20.001133264417533,19.797218214014,20.356490657534863,20.070251997303444,NA,20.446877329066062,20.001133264417533,19.797218214014,20.356490657534863,20.070251997303444,20.086576263183694,0.7693864542100514,5
554,0.023188972661495066,1.6347184914364778,1.0344389697806307,3.5789717891326935,P58404,Strn4,17.53700600971019,NA,17.561750349815913,18.541096615349524,18.100415956109735,19.098977883326192,17.53700600971019,17.538417185917453,17.561750349815913,18.541096615349524,18.100415956109735,19.098977883326192,0.0616453499966622,12
557,4.337405807743519e-7,6.362769943352978,6.769965239929807,60.958687969724124,P58854,Tubgcp3,NA,NA,NA,19.438576647077273,19.113472571404955,19.35844516537388,12.499606017400808,12.636815399541472,12.46417724712441,19.438576647077273,19.113472571404955,19.35844516537388,8.696143119459547e-6,13
558,1.2077437413524205e-7,6.918025204392592,8.892966765967659,83.93467228456761,P58871,Tnks1bp1,NA,NA,NA,21.35374773709836,21.320309174111436,21.615399743725497,12.50448543223546,12.635385011625988,12.470685913170868,21.35374773709836,21.320309174111436,21.615399743725497,3.6132120844371806e-6,23
560,0.05593254680851777,1.2523354052434699,0.5111584292709992,2.6678240748105395,P59235,Nup43,19.41307418590123,NA,19.408043581853924,20.146936541527655,19.53998042487032,20.076006567692566,19.41307418590123,19.40833047852239,19.408043581853924,20.146936541527655,19.53998042487032,20.076006567692566,0.12022057073254347,10
563,0.027348651590161116,1.563064081447137,-0.5651282349982338,-3.3971660660954583,P59999,Arpc4,22.11232114057599,22.296561142876474,22.050393391432788,21.865178973976764,21.54415697602289,21.354555019890892,22.11232114057599,22.296561142876474,22.050393391432788,21.865178973976764,21.54415697602289,21.354555019890892,0.07026430046910463,2
564,0.7932495960238586,0.10059014039950566,0.06876016779805028,0.28015573613894684,P60122,Ruvbl1,20.366236824938525,20.988290811698715,21.0810880908142,21.019235070792845,20.93466703400483,20.68799412604791,20.366236824938525,20.988290811698715,21.0810880908142,21.019235070792845,20.93466703400483,20.68799412604791,0.8487701276790719,6
565,0.14499763639166238,0.8386390771472656,-0.42596399636208915,-1.8073247637229954,P60229,Eif3e,22.13109958200954,21.416995396494414,21.49008112232471,21.380152409787534,21.205442477484798,21.174689224470068,22.13109958200954,21.416995396494414,21.49008112232471,21.380152409787534,21.205442477484798,21.174689224470068,0.24258838482490164,7
566,2.943475486965377e-5,4.531139576607376,2.1808253703383933,21.1696879608328,P60335,Pcbp1,21.77731953629816,21.95886419337508,22.119874535007625,24.150194766911962,24.076838425974678,24.17150118280941,21.77731953629816,21.95886419337508,22.119874535007625,24.150194766911962,24.076838425974678,24.17150118280941,2.9998921004655466e-4,9
567,0.23592230821963756,0.6272309913796743,-0.4353606589318595,-1.3934430140800202,P60487,Pdxp,19.669584063362947,20.446877329066062,20.682860887965962,19.876037247461365,19.70745350385672,19.909749552281315,19.669584063362947,20.446877329066062,20.682860887965962,19.876037247461365,19.70745350385672,19.909749552281315,0.35179406195176666,7
569,0.3155201187538126,0.5009729432813657,0.05603765939810046,1.1464709907412318,P60710,Actb;Actg1,27.903916589403746,27.98228791707544,28.010893341130835,28.089269186909398,27.961904647695132,28.014036991199784,27.903916589403746,27.98228791707544,28.010893341130835,28.089269186909398,27.961904647695132,28.014036991199784,0.4395001198586706,6
570,1.9629329910091922e-6,5.707094525734514,7.667218307381786,41.77313782048238,P60766,Cdc42,NA,NA,NA,20.093520728250915,20.45873901899259,19.90866528182113,12.43035296243261,12.657116754579642,12.371800389907023,20.093520728250915,20.45873901899259,19.90866528182113,2.697378705622744e-5,6
571,0.20955641927855495,0.6786990310145607,0.14492798220442182,1.4936908479013722,P60843,Eif4a1,23.183847970082187,23.272985093802898,23.334836291663475,23.425343977784877,23.54980722491963,23.251302099457323,23.183847970082187,23.272985093802898,23.334836291663475,23.425343977784877,23.54980722491963,23.251302099457323,0.3203593759720909,4
572,0.5069485759008081,0.29503609260986086,-0.15605118667540907,-0.7279870318245325,P60867,Rps20,23.119557960126848,23.85984413093611,23.49008112232471,23.317275693982108,23.31672346620852,23.367330493170815,23.119557960126848,23.85984413093611,23.49008112232471,23.317275693982108,23.31672346620852,23.367330493170815,0.6156882902946259,2
573,0.2145629098974735,0.6684453495603075,-0.14976571749975065,-1.473713719495528,P61027,Rab10,19.715871524135455,NA,19.54094531808748,19.620903517200155,19.35689896035919,19.38063861767006,19.715871524135455,19.550921405505726,19.54094531808748,19.620903517200155,19.35689896035919,19.38063861767006,0.3259757003783976,4
575,0.8485365518370511,0.07132944513271978,-0.05367885317582122,-0.20369300561577033,P61082,Ube2m,18.464593609646286,19.200098780061726,19.118271952083706,18.893621493784167,18.6507081915235,19.077598096956596,18.464593609646286,19.200098780061726,19.118271952083706,18.893621493784167,18.6507081915235,19.077598096956596,0.8938503039592708,5
576,0.003095359458702106,2.5092889098535562,1.2361064288376262,6.380699607899945,P61087,Ube2k,17.678792676306234,17.478485248087335,17.86254050313689,18.78570788022275,18.717796892496168,19.22463294132442,17.678792676306234,17.478485248087335,17.86254050313689,18.78570788022275,18.717796892496168,19.22463294132442,0.013329664147861534,2
577,0.2424875223200755,0.615310603977009,0.1787638987867517,1.3702211694735351,P61089,Ube2n,21.15974078762115,21.53469043916417,21.55641811381355,21.564209045189806,21.58733253764554,21.635599454123778,21.15974078762115,21.53469043916417,21.55641811381355,21.564209045189806,21.58733253764554,21.635599454123778,0.3598508480967909,1
578,0.17330236071152647,0.7611955213195142,0.1628238188901605,1.6548253331722007,P61161,Actr2,19.975752826868177,19.703420350780927,19.734216758115064,20.037514781229497,19.98787462965605,19.8764719815491,19.975752826868177,19.703420350780927,19.734216758115064,20.037514781229497,19.98787462965605,19.8764719815491,0.2772472268280014,5
579,0.3048299458561123,0.5159423710554135,-0.3544948841732598,-1.1759369698565483,P61164,Actr1a,20.34775976321939,21.11311642578013,21.318710497721344,20.62880861750709,20.451915380843577,20.63537803585042,20.34775976321939,21.11311642578013,21.318710497721344,20.62880861750709,20.451915380843577,20.63537803585042,0.42802184131116566,2
580,0.008598513483311119,2.0655766233839543,0.4974824175204553,4.807891942092513,P61202,Cops2,19.93387503670734,20.105079817388095,19.819140629416452,20.393830338620525,20.573392013092082,20.383320384360648,19.93387503670734,20.105079817388095,19.819140629416452,20.393830338620525,20.573392013092082,20.383320384360648,0.028890060412333787,5
581,0.011156732655966319,1.9524629736104109,-0.585580868695363,-4.4604145474912995,P61205,Arf3;Arf1;Arf2,24.314304981247624,24.491916690290495,24.620308437338664,23.943064208162003,24.024537078648315,23.702186215980376,24.314304981247624,24.491916690290495,24.620308437338664,23.943064208162003,24.024537078648315,23.702186215980376,0.036008230714975054,1
583,0.16228185534097797,0.789730035724042,-0.13097174564176228,-1.71083564095673,P61222,Abce1,21.801439975501886,21.84571208589237,21.641344433697128,21.70859895452498,21.553421180585595,21.633561123055518,21.801439975501886,21.84571208589237,21.641344433697128,21.70859895452498,21.553421180585595,21.633561123055518,0.2639238152686384,17
584,0.06203736616069683,1.2073466487397506,-0.39225040249118237,-2.569106513493626,P61255,Rpl26,17.484319423644266,17.326850773456407,17.153037370244384,17.112887428586184,16.706307143016993,16.96826178826833,17.484319423644266,17.326850773456407,17.153037370244384,17.112887428586184,16.706307143016993,16.96826178826833,0.13149341215690158,0
585,0.63082678828705685,0.20008987247974885,-0.0716684699075607,-0.5195119086290546,P61290,Psme3,20.923684377359844,20.569225181349175,20.51989343723609,20.623817204997554,20.677107103873443,20.496873277351423,20.923684377359844,20.569225181349175,20.51989343723609,20.623817204997554,20.677107103873443,20.496873277351423,0.7223793652388301,2
586,0.07539783222423707,1.1226411404244654,-0.45981464235044456,-2.387187074512116,Q9CQL1,Magohb;Magoh,21.46931191437268,22.065723781162024,21.516771499183605,21.230754603619523,21.18356027145588,21.258048392591576,21.46931191437268,22.065723781162024,21.516771499183605,21.230754603619523,21.18356027145588,21.258048392591576,0.15166373159579266,1
587,0.23797132769096066,0.6234753663709293,-0.5398816870542227,-1.3861274858133994,P61358,Rpl27,22.059465933810237,21.023302249281937,NA,21.20788656197639,20.528789837724485,20.808841658249758,22.059465933810237,21.023302249281937,21.082394936021128,21.20788656197639,20.528789837724485,20.808841658249758,0.35406196321903266,0
592,0.4831475944713888,0.3159201784146049,-0.0940556181294454,-0.7720840048369895,P61750,Arf4,20.473777083647015,NA,20.506590395253596,20.620778257625805,20.344946014591883,20.208124787710236,20.473777083647015,20.475648435415657,20.506590395253596,20.620778257625805,20.344946014591883,20.208124787710236,0.595654746006561,2
593,0.0072360840318069115,2.140496398371353,1.3403986234274434,5.049015911019666,P61759,Vbp1,20.052716625799484,19.458198319998814,NA,21.173896685603697,20.643503926303097,21.206814059108844,20.052716625799484,19.458198319998814,19.492103854935014,21.173896685603697,20.643503926303097,21.206814059108844,0.025070058841076073,3
594,0.050240177726078396,1.2989488329388814,-1.3263059945692603,-2.77176363510542,P61922,Abat,NA,18.884766748005166,18.97227867947883,17.43778457680244,18.481917654671395,16.848182788715963,18.889757576413583,18.884766748005166,18.97227867947883,17.43778457680244,18.481917654671395,16.848182788715963,0.11109077277526819,12
598,0.07359088697679793,1.1331759625745976,0.1293834781128922,2.4095470744427705,P61965,Wdr5,19.546777676182028,19.465869272655855,19.417716563738068,19.678620769314993,19.59138355179013,19.548509625809512,19.546777676182028,19.465869272655855,19.417716563738068,19.678620769314993,19.59138355179013,19.548509625809512,0.14925647557649066,10
600,0.005336596842908332,2.272735605049831,0.8873594598392174,5.497579971693833,P61971,Nutf2,NA,20.290752359298686,20.28251835563438,21.364848539881432,20.852090548114514,21.301397949478105,20.282987943023333,20.290752359298686,20.28251835563438,21.364848539881432,20.852090548114514,21.301397949478105,0.020020423125389233,3
601,0.007004348103695742,2.154632278385643,0.4409325965564257,5.095538393126617,P61979,Hnrnpk,22.76650221885606,22.675686598728195,22.81784556394126,23.203293032834743,23.32099771277811,23.05854142558194,22.76650221885606,22.675686598728195,22.81784556394126,23.203293032834743,23.32099771277811,23.05854142558194,0.02433612991710197,5
602,0.6956469330481945,0.15761112523710155,0.03720111282545702,0.42062012939724985,P61982,Ywhag,23.191503865772823,22.889873032853707,23.038452858015717,23.058706559793862,23.107923259643446,23.064803275681317,23.191503865772823,22.889873032853707,23.038452858015717,23.058706559793862,23.107923259643446,23.064803275681317,0.7692370697268914,3
603,0.858542157211394,0.066238374708345385,0.045600812771798616,0.1900265946785067,P62082,Rps7,20.8819623272068,21.39016055747603,21.428184307353863,21.31384846939112,21.54241034306859,20.980850817892378,20.8819623272068,21.39016055747603,21.428184307353863,21.31384846939112,21.54241034306859,20.980850817892378,0.9012850285575407,0
604,0.06494900106608935,1.1874275241109131,0.2557488215307444,2.525876923854193,P62137,Ppp1ca,21.9707771656613,21.68033033249092,21.81299826666269,22.141053128022193,22.126065419778946,21.964233681606004,21.9707771656613,21.68033033249092,21.81299826666269,22.141053128022193,22.126065419778946,21.964233681606004,0.13614287751630394,13
605,0.02051301639622539,1.6879704728391176,0.25680725499864465,3.717846950653114,P62141,Ppp1cb;Ppp1cc,19.347024389511276,19.158668852644386,NA,19.544628676220288,19.463376692541683,19.43752045671169,19.347024389511276,19.158668852644386,19.16941081832207,19.544628676220288,19.463376692541683,19.43752045671169,0.05637622259007563,14
606,0.030641761397800282,1.5136862735251317,-0.8151688731214506,-3.2750968142997654,P62192,Psmc1,22.13222985173443,22.69911743892673,22.779164671586816,21.717579370931745,21.971619328476024,21.475806643475853,22.13222985173443,22.69911743892673,22.779164671586816,21.717579370931745,21.971619328476024,21.475806643475853,0.0769504603480693,3
607,0.4476373104203203,0.349073722335026,0.13208260161500363,0.8410943290798989,P62196,Psmc5,20.038318884385042,20.044468830856722,20.429819436852,20.22846642702425,20.479906544832794,20.20048198508173,20.038318884385042,20.044468830856722,20.429819436852,20.22846642702425,20.479906544832794,20.20048198508173,0.5620743641109361,3
608,0.4324409039012506,0.3640732335475325,0.07291820140382654,0.8719628962542296,P62242,Rps8,23.315341971282606,23.504579467528522,23.51026580697288,23.578537619706736,23.40924589688948,23.561158333399263,23.315341971282606,23.504579467528522,23.51026580697288,23.578537619706736,23.40924589688948,23.561158333399263,0.5497663466436897,5
609,0.07656673815235608,1.1159598540502007,-0.660307176595424,-2.373043428392429,P62245,Rps15a,22.8953570925734,23.798575426535326,23.573576926581296,22.645814086990296,22.852757320341055,22.788016508572394,22.8953570925734,23.798575426535326,23.573576926581296,22.645814086990296,22.852757320341055,22.788016508572394,0.1537621030547315,2
611,0.4617012255868126,0.3356389726117712,-0.2023601975359881,-0.8132658500807204,P62259,Ywhae,22.360059395285695,21.68097411496493,21.579481678868138,21.75641787084105,21.641168005797446,21.615848719872304,22.360059395285695,21.68097411496493,21.579481678868138,21.75641787084105,21.641168005797446,21.615848719872304,0.5767728282866923,3
612,0.00400670767049934,2.3972123425486624,0.47211855070599995,5.948649060316919,P62264,Rps14,21.735374221247206,21.902459026640155,21.95471744573669,22.25879603708546,22.41061800608225,22.339492302574335,21.735374221247206,21.902459026640155,21.95471744573669,22.25879603708546,22.41061800608225,22.339492302574335,0.016388640404751482,3
613,0.18656314375048233,0.7291741486214255,-0.4422313372617168,-1.5921660041114485,P62267,Rps23,22.401063871306167,22.467646343402382,23.199134329595605,NA,NA,22.312408819643444,22.401063871306167,22.467646343402382,23.199134329595605,22.035015860275045,22.39372585260051,22.312408819643444,0.29383423273301684,3
614,3.145356866541946e-4,3.5023300731511635,-1.1665179143194457,-11.609810676956204,P62270,Rps18,22.186192844543502,22.33442715188452,22.48763005982402,21.12729411683623,21.11178009611404,21.269622100343437,22.186192844543502,22.33442715188452,22.48763005982402,21.12729411683623,21.11178009611404,21.269622100343437,0.002236495027779535,0
616,0.025328605867547753,1.596388713908373,-0.33817560228091637,-3.4810154964348037,P62281,Rps11,21.63918170381653,21.693747270881392,21.904849208477295,21.37241448756144,21.513112645048174,21.33772424372285,21.63918170381653,21.693747270881392,21.904849208477295,21.37241448756144,21.513112645048174,21.33772424372285,0.06604879525801897,3
617,0.001049562425900589,2.978991725335152,-1.32789085824896,-8.502149762148559,P62301,Rps13,22.26298716715899,22.655061601902762,22.140616363669483,21.060653717380784,21.00634799582079,21.007990844782775,22.26298716715899,22.655061601902762,22.140616363669483,21.060653717380784,21.00634799582079,21.007990844782775,0.005654690955402734,0
618,0.005503573763182949,2.2593552083963946,-0.8805141490944308,-5.450801029684999,P62305,Snrpe,21.232160910581992,21.555248177618186,21.758208572692975,20.578929133843808,20.73719121776054,NA,21.232160910581992,21.555248177618186,21.758208572692975,20.578929133843808,20.73719121776054,20.587954862005514,0.02039657791628105,1
620,1.248362735873361e-6,5.903659203677094,8.872124792655686,46.78668095188555,P62309,Snrpg,NA,NA,NA,21.218331458573733,21.686755266099237,21.1586935037741,12.424539303679353,12.658821013698244,12.364045533102411,21.218331458573733,21.686755266099237,21.1586935037741,1.796173677615436e-5,1
621,0.6853538092217376,0.16408516905716472,-0.046395935004273525,-0.4359724047491703,P62313,Lsm6,NA,18.668788055475737,18.672003997143747,18.411668211489616,18.747045629262253,18.711861868327482,18.668971461472683,18.668788055475737,18.672003997143747,18.411668211489616,18.747045629262253,18.711861868327482,0.7649846965131263,1
622,0.044096734971105445,1.3555935655554348,-2.0856402177027746,-2.900479706997194,P62315,Snrpd1,21.363405443860245,23.45161359336399,23.538958069348574,20.521332056309152,20.890893608563307,20.68483078859203,21.363405443860245,23.45161359336399,23.538958069348574,20.521332056309152,20.890893608563307,20.68483078859203,0.10233454813977602,0
623,2.5047160231027163e-5,4.601241505960639,0.19056466502368608,22.047786771809758,P62317,Snrpd2,NA,20.55131022809335,NA,20.728664577579085,20.735622128291528,20.755236419135468,20.542678223912663,20.55131022809335,20.553840677929006,20.728664577579085,20.735622128291528,20.755236419135468,2.57417453466775e-4,2
624,0.004430427414234559,2.3535543742984917,0.20865751598090299,5.787110415511817,P62320,Snrpd3,NA,19.322764376072456,19.328407587491455,19.46451384324365,19.549694436533766,19.586022441629233,19.32308620990003,19.322764376072456,19.328407587491455,19.46451384324365,19.549694436533766,19.586022441629233,0.017634382458833406,2
625,0.04549989474648321,1.3419896079818858,0.446821820862219,2.8693174650822058,P62334,Psmc6,20.687908721576026,20.401975280143503,20.376765551705883,20.718164931214982,21.130439848841995,20.958510235955096,20.687908721576026,20.401975280143503,20.376765551705883,20.718164931214982,21.130439848841995,20.958510235955096,0.10383291115956536,5
627,0.02064172481122687,1.6852540161193856,0.44825131244471805,3.710682448242872,P62631,Eef1a2,19.627313006183993,19.532523345155685,19.728847227681474,20.009905140445355,20.28692318988524,19.936609186024704,19.627313006183993,19.532523345155685,19.728847227681474,20.009905140445355,20.28692318988524,19.936609186024704,0.05660275660118937,6
628,0.0912169192607737,1.0399245996092188,-0.8160569322938436,-2.214021058934981,P62702,Rps4x,23.232087699257406,24.42463942737243,24.207544043552456,23.171730224437848,23.06493481242839,23.179435336434526,23.232087699257406,24.42463942737243,24.207544043552456,23.171730224437848,23.06493481242839,23.179435336434526,0.17448187777059748,4
629,0.6532957049969447,0.18489019701033782,-0.043400295177651316,-0.4846070828700422,P63330,Ppp2ca;Ppp2cb,20.802465877989203,21.082972820058796,20.897186645943783,20.887253345193496,20.821820684481242,20.94335042878409,20.802465877989203,21.082972820058796,20.897186645943783,20.887253345193496,20.821820684481242,20.94335042878409,0.7425470698989436,10
631,0.02011043875747594,1.6965784541236943,-0.878275765147503,-3.740607996726972,P62743,Ap2s1,19.222323233513894,18.567406525392474,18.59841603677456,18.09166264909196,17.752184614887277,17.909471236259183,19.222323233513894,18.567406525392474,18.59841603677456,18.09166264909196,17.752184614887277,17.909471236259183,0.05551933769840423,3
632,1.2209595462699224e-7,6.9132987251810745,8.025955354989481,83.70650683854566,P62748,Hpcal1;Hpca,NA,NA,NA,20.55234263521868,20.72334097360154,20.43237062238133,12.51410530516949,12.632564970604758,12.483517890458865,20.55234263521868,20.72334097360154,20.43237062238133,3.6132120844371806e-6,2
633,0.945383193872176,0.02439212244081743,-0.03658697742413963,-0.07290301833822756,P62751,Rpl23a,20.36463483894179,18.930847041406714,19.198708807987902,19.92533711524722,19.115251981942798,19.343840658873976,20.36463483894179,18.930847041406714,19.198708807987902,19.92533711524722,19.115251981942798,19.343840658873976,0.960098357382643,0
634,0.2931757321039127,0.5328719816760359,0.1564973460519603,1.2091795086462664,P62754,Rps6,20.90161232058642,20.53848451114938,20.822365435426907,21.045202398970606,20.828576595772493,20.85817531057549,20.90161232058642,20.53848451114938,20.822365435426907,21.045202398970606,20.828576595772493,20.85817531057549,0.4159558240871058,3
635,0.001215441274487034,2.9152660197760962,1.4257554038729943,8.18161670543458,P62774,Mtpn,20.865141207585197,NA,20.698460507735398,21.933730990474796,22.496653887565536,22.11844940067141,20.865141207585197,20.70796635177217,20.698460507735398,21.933730990474796,22.496653887565536,22.11844940067141,0.006434998609080704,3
636,0.044252005213927165,1.354067045110504,-1.235718665519208,-2.896974931083809,P62806,Hist1h4a,21.113307229012833,20.178402257234715,19.726437708632478,19.349812499236265,NA,18.969751870875868,21.113307229012833,20.178402257234715,19.726437708632478,19.349812499236265,18.991426828210265,18.969751870875868,0.10248196686801363,0
637,0.6738987820187742,0.17140532855633364,0.07356445571016934,0.4532032622826106,P62814,Atp6v1b2,20.340823716009012,20.55337430407134,20.72858154716032,20.398639326542924,20.642446619520054,20.802386988308204,20.340823716009012,20.55337430407134,20.72858154716032,20.398639326542924,20.642446619520054,20.802386988308204,0.7568211298521219,6
640,0.11449112611158652,0.9412281729757869,0.3295236465656117,2.012354420301644,P62827,Ran,23.244959554157568,23.591949604566587,23.75093019864427,23.76920911616757,23.99005824720209,23.8171429336956,23.244959554157568,23.591949604566587,23.75093019864427,23.76920911616757,23.99005824720209,23.8171429336956,0.2062189208165984,3
641,0.8224119500537819,0.08491058778859735,-0.06557527817140496,-0.23960742036786936,P62830,Rpl23,19.63582083842008,20.364100448062292,20.491990064454477,20.04019338400582,20.033353093491105,20.221639038925716,19.63582083842008,20.364100448062292,20.491990064454477,20.04019338400582,20.033353093491105,20.221639038925716,0.8708310085850869,2
642,0.7192638773240099,0.14311175017159483,-0.16389613122511193,-0.38583121204018245,Q99JI6,Rap1b;Rap1a,20.746570084884702,21.99199646984541,22.018725866330616,21.325643634949913,21.54759684628498,21.392363546150495,20.746570084884702,21.99199646984541,22.018725866330616,21.325643634949913,21.54759684628498,21.392363546150495,0.789640683992158,4
643,0.4914585832511759,0.30851307564133584,-0.07857288352359149,-0.7565032755222048,P62849,Rps24,18.76668418458239,18.583325214415048,18.661673732376716,18.7657458042197,18.46968950779826,18.54052916878541,18.76668418458239,18.583325214415048,18.661673732376716,18.7657458042197,18.46968950779826,18.54052916878541,0.6004533939222659,0
644,0.04786968195524862,1.3199394579481616,0.8053146727707627,2.8191452573215257,P62852,Rps25,19.698782653310243,19.161943761082306,18.805240049886716,19.854177470144393,20.255342133015645,19.972390879431515,19.698782653310243,19.161943761082306,18.805240049886716,19.854177470144393,20.255342133015645,19.972390879431515,0.10683325005706033,1
645,1.341091666798754e-4,3.8725415360751168,1.827220400921263,14.428727463654477,P62858,Rps28,20.638916656807442,20.573207075899045,20.962610812682748,22.48787535354915,22.62375023839319,22.544770156210685,20.638916656807442,20.573207075899045,20.962610812682748,22.48787535354915,22.62375023839319,22.544770156210685,0.0011221425262603131,1
647,0.02789596156422392,1.5544586640138176,0.937323377809868,3.375707874876331,P62874,Gnb1;Gnb2;Gnb4;Gnb3,18.393599941398076,18.93171283161527,NA,19.74271074299348,19.088586401299708,19.730274422836818,18.393599941398076,18.93171283161527,18.424288660687058,19.74271074299348,19.088586401299708,19.730274422836818,0.0713167283472646,14
649,0.9119689919586532,0.04001992795468644,0.008390953734490836,0.1177132549627351,P62897,Cycs,20.391734464000606,20.54745564324023,20.43552783985453,NA,20.407794701870408,20.574778286899992,20.391734464000606,20.54745564324023,20.43552783985453,20.41731781952844,20.407794701870408,20.574778286899992,0.9436024341501124,2
651,0.02263131672025219,1.645290177476819,-0.816064632467576,-3.6062805342597315,P62908,Rps3,23.66014217188354,24.42892545503379,24.02588910362012,23.156272602286105,23.30507758484218,23.205412646006433,23.66014217188354,24.42892545503379,24.02588910362012,23.156272602286105,23.30507758484218,23.205412646006433,0.060432533512813164,3
653,0.4864309046005787,0.3129788406614629,0.12629156514362094,0.7659045202344071,P62918,Rpl8,21.591949604566587,21.166008575577067,21.530838748538958,21.601230343822348,21.368956125275545,21.69748515501559,21.591949604566587,21.166008575577067,21.530838748538958,21.601230343822348,21.368956125275545,21.69748515501559,0.5978944686698571,4
654,0.09130695157251217,1.0394961565877807,-0.4030217193804795,-2.213134611010305,P62960,Ybx1,20.47357892486078,20.259600759628036,20.472686873348866,20.294234825172428,19.713859700806097,19.988706873717717,20.47357892486078,20.259600759628036,20.472686873348866,20.294234825172428,19.713859700806097,19.988706873717717,0.17448187777059748,0
655,0.05050406350208431,1.2966736776133125,0.46359541018060213,2.766649853887109,P62962,Pfn1,22.902790211178676,23.281924368784203,23.470603272294927,23.689551870240088,23.654471707884625,23.702080504674896,22.902790211178676,23.281924368784203,23.470603272294927,23.689551870240088,23.654471707884625,23.702080504674896,0.11109077277526819,3
657,0.6502123320373661,0.18694479785897936,-0.3293609185172066,-0.4893549640304248,P63001,Rac1,20.803333379884847,22.941811324851923,22.672560871423066,21.826017731521038,21.848694757999862,21.754910331087316,20.803333379884847,22.941811324851923,22.672560871423066,21.826017731521038,21.848694757999862,21.754910331087316,0.7411087437853668,7
658,0.48733384659681583,0.31217342469553455,0.15252684710213416,0.7642106851835626,P63005,Pafah1b1,18.983316523323303,19.223148553713763,19.65735334406643,19.44927763594648,19.38393205779119,19.48818926867223,18.983316523323303,19.223148553713763,19.65735334406643,19.44927763594648,19.38393205779119,19.48818926867223,0.5984029060119536,10
659,0.062166679562337276,1.2064423284861945,0.21399398740194897,2.567137673982902,P63017,Hspa8,25.24332596499318,25.32209869159021,25.47648664972089,25.598438754771564,25.618517242831068,25.466937270907493,25.24332596499318,25.32209869159021,25.47648664972089,25.598438754771564,25.618517242831068,25.466937270907493,0.13153953132307697,4
660,9.802862166577944e-8,7.008647103729024,9.858619974743254,88.43151230661992,P63028,Tpt1,NA,NA,NA,22.268508876632968,22.585820782760866,22.321300565718595,12.49920010735492,12.63693439102797,12.463635802499773,22.268508876632968,22.585820782760866,22.321300565718595,3.1549737972960062e-6,2
662,0.5840316175604867,0.23356364096917717,-0.14787158204271478,-0.5947328829304749,P63037,Dnaja1,19.48846388838498,20.251302099457323,20.179374587543393,19.838228315257684,19.90765353818835,19.729643975811516,19.48846388838498,20.251302099457323,20.179374587543393,19.838228315257684,19.90765353818835,19.729643975811516,0.6854804877893237,13
663,0.0018603299353030618,2.7304100254732817,0.4064094464175696,7.312514239574952,P63038,Hspd1,22.54837321609212,22.523798345536804,22.587973409929607,22.884349413651524,23.060356863154883,22.93466703400483,22.54837321609212,22.523798345536804,22.587973409929607,22.884349413651524,23.060356863154883,22.93466703400483,0.008898309877473577,3
664,0.001862606155873455,2.7298789660447635,0.5853375461104875,7.310141050722279,P63073,Eif4e,21.445059314912292,21.396184563821194,NA,22.09908707305939,21.84402682853136,22.05311451917113,21.445059314912292,21.396184563821194,21.398971903696935,22.09908707305939,21.84402682853136,22.05311451917113,0.008898309877473577,4
665,0.6896313201090648,0.16138302293499823,-0.07004536994513444,-0.42957779272385865,P63085,Mapk1,22.21106958031742,22.039557666014232,21.670595743720046,21.85980622463043,21.97081226559539,21.880468389990476,22.21106958031742,22.039557666014232,21.670595743720046,21.85980622463043,21.97081226559539,21.880468389990476,0.766744640448533,7
666,0.4099069263947626,0.38731474313846254,0.23295433443754732,0.9194125241632911,P63094,Gnas,19.732081283341486,19.172163777015083,18.884468664357566,19.519797478272277,19.404035545032844,19.56374370472166,19.732081283341486,19.172163777015083,18.884468664357566,19.519797478272277,19.404035545032844,19.56374370472166,0.5298141908832088,8
667,0.2915703081126751,0.535256704220245,-0.24240298395323379,-1.213855834759685,P63101,Ywhaz,24.49295580973782,23.894487703855443,24.00778559094122,24.011970412996614,23.913421222613916,23.742628517064254,24.49295580973782,23.894487703855443,24.00778559094122,24.011970412996614,23.913421222613916,23.742628517064254,0.41415852127967673,3
